#,Question,Iteration,Response
31,Not purchasing products from companies that you believe don't treat their employees fairly,8,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,9,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,10,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,11,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,12,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,13,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,14,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,15,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,16,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,17,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,18,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,19,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,20,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,21,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,22,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,23,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,24,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,25,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,26,4
31,Not purchasing products from companies that you believe don't treat their employees fairly,27,4
31,Not purchasing products from companies that you believe don't treat their employees fairly,28,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,29,4
31,Not purchasing products from companies that you believe don't treat their employees fairly,30,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,31,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,32,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,33,4
31,Not purchasing products from companies that you believe don't treat their employees fairly,34,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,35,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,36,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,37,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,38,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,39,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,40,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,41,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,42,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,43,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,44,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,45,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,46,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,47,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,48,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,49,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,50,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,51,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,52,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,53,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,54,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,55,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,56,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,57,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,58,4
31,Not purchasing products from companies that you believe don't treat their employees fairly,59,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,60,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,61,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,62,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,63,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,64,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,65,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,66,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,67,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,68,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,69,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,70,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,71,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,72,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,73,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,74,4
31,Not purchasing products from companies that you believe don't treat their employees fairly,75,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,76,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,77,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,78,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,79,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,80,5
31,Not purchasing products from companies that you believe don't treat their employees fairly,81,5
