#,questions,iterations,answers
35,Correcting a bill that has been miscalculated in your favor.,89,5
35,Correcting a bill that has been miscalculated in your favor.,90,5
35,Correcting a bill that has been miscalculated in your favor.,91,5
35,Correcting a bill that has been miscalculated in your favor.,92,5
35,Correcting a bill that has been miscalculated in your favor.,93,5
35,Correcting a bill that has been miscalculated in your favor.,94,5
35,Correcting a bill that has been miscalculated in your favor.,95,5
35,Correcting a bill that has been miscalculated in your favor.,96,5
35,Correcting a bill that has been miscalculated in your favor.,97,5
35,Correcting a bill that has been miscalculated in your favor.,98,5
35,Correcting a bill that has been miscalculated in your favor.,99,5
36,Giving a larger than expected tip to a waiter or waitress.,0,5
36,Giving a larger than expected tip to a waiter or waitress.,1,4
36,Giving a larger than expected tip to a waiter or waitress.,2,4
36,Giving a larger than expected tip to a waiter or waitress.,3,5
36,Giving a larger than expected tip to a waiter or waitress.,4,5
36,Giving a larger than expected tip to a waiter or waitress.,5,5
36,Giving a larger than expected tip to a waiter or waitress.,6,5
36,Giving a larger than expected tip to a waiter or waitress.,7,5
36,Giving a larger than expected tip to a waiter or waitress.,8,5
36,Giving a larger than expected tip to a waiter or waitress.,9,5
36,Giving a larger than expected tip to a waiter or waitress.,10,4
36,Giving a larger than expected tip to a waiter or waitress.,11,5
36,Giving a larger than expected tip to a waiter or waitress.,12,5
36,Giving a larger than expected tip to a waiter or waitress.,13,5
36,Giving a larger than expected tip to a waiter or waitress.,14,5
36,Giving a larger than expected tip to a waiter or waitress.,15,5
36,Giving a larger than expected tip to a waiter or waitress.,16,5
36,Giving a larger than expected tip to a waiter or waitress.,17,4
36,Giving a larger than expected tip to a waiter or waitress.,18,5
36,Giving a larger than expected tip to a waiter or waitress.,19,5
36,Giving a larger than expected tip to a waiter or waitress.,20,5
36,Giving a larger than expected tip to a waiter or waitress.,21,5
36,Giving a larger than expected tip to a waiter or waitress.,22,5
36,Giving a larger than expected tip to a waiter or waitress.,23,5
36,Giving a larger than expected tip to a waiter or waitress.,24,5
36,Giving a larger than expected tip to a waiter or waitress.,25,5
36,Giving a larger than expected tip to a waiter or waitress.,26,5
36,Giving a larger than expected tip to a waiter or waitress.,27,4
36,Giving a larger than expected tip to a waiter or waitress.,28,5
36,Giving a larger than expected tip to a waiter or waitress.,29,5
36,Giving a larger than expected tip to a waiter or waitress.,30,5
36,Giving a larger than expected tip to a waiter or waitress.,31,5
36,Giving a larger than expected tip to a waiter or waitress.,32,5
36,Giving a larger than expected tip to a waiter or waitress.,33,5
36,Giving a larger than expected tip to a waiter or waitress.,34,5
36,Giving a larger than expected tip to a waiter or waitress.,35,4
36,Giving a larger than expected tip to a waiter or waitress.,36,4
36,Giving a larger than expected tip to a waiter or waitress.,37,5
36,Giving a larger than expected tip to a waiter or waitress.,38,5
36,Giving a larger than expected tip to a waiter or waitress.,39,5
36,Giving a larger than expected tip to a waiter or waitress.,40,5
36,Giving a larger than expected tip to a waiter or waitress.,41,5
36,Giving a larger than expected tip to a waiter or waitress.,42,5
36,Giving a larger than expected tip to a waiter or waitress.,43,5
36,Giving a larger than expected tip to a waiter or waitress.,44,5
36,Giving a larger than expected tip to a waiter or waitress.,45,5
36,Giving a larger than expected tip to a waiter or waitress.,46,5
36,Giving a larger than expected tip to a waiter or waitress.,47,5
36,Giving a larger than expected tip to a waiter or waitress.,48,5
36,Giving a larger than expected tip to a waiter or waitress.,49,5
36,Giving a larger than expected tip to a waiter or waitress.,50,5
36,Giving a larger than expected tip to a waiter or waitress.,51,5
36,Giving a larger than expected tip to a waiter or waitress.,52,5
36,Giving a larger than expected tip to a waiter or waitress.,53,5
36,Giving a larger than expected tip to a waiter or waitress.,54,5
36,Giving a larger than expected tip to a waiter or waitress.,55,5
36,Giving a larger than expected tip to a waiter or waitress.,56,5
36,Giving a larger than expected tip to a waiter or waitress.,57,5
36,Giving a larger than expected tip to a waiter or waitress.,58,5
36,Giving a larger than expected tip to a waiter or waitress.,59,5
36,Giving a larger than expected tip to a waiter or waitress.,60,5
36,Giving a larger than expected tip to a waiter or waitress.,61,5
36,Giving a larger than expected tip to a waiter or waitress.,62,5
36,Giving a larger than expected tip to a waiter or waitress.,63,5
36,Giving a larger than expected tip to a waiter or waitress.,64,5
36,Giving a larger than expected tip to a waiter or waitress.,65,5
36,Giving a larger than expected tip to a waiter or waitress.,66,5
36,Giving a larger than expected tip to a waiter or waitress.,67,5
36,Giving a larger than expected tip to a waiter or waitress.,68,4
36,Giving a larger than expected tip to a waiter or waitress.,69,4
36,Giving a larger than expected tip to a waiter or waitress.,70,5
36,Giving a larger than expected tip to a waiter or waitress.,71,5
36,Giving a larger than expected tip to a waiter or waitress.,72,5
36,Giving a larger than expected tip to a waiter or waitress.,73,5
36,Giving a larger than expected tip to a waiter or waitress.,74,5
